DATE;TIME;OPEN;HIGH;LOW;CLOSE;VOL
20101005;0;162.0000000;162.5300000;160.3100000;162.4400000;61546943
20101006;0;163.5000000;164.4000000;162.0000000;163.0000000;67921495
20101007;0;163.2700000;164.0000000;162.1500000;162.4900000;43529081
20101008;0;162.2800000;163.3500000;161.3600000;163.3500000;43243330
20101011;0;164.0100000;165.1500000;163.6500000;165.0000000;35204894
20101012;0;163.4000000;163.8400000;162.5600000;163.0000000;44302117
20101013;0;163.8600000;165.0300000;162.8400000;164.7400000;57311591
20101014;0;165.5300000;165.7500000;161.6600000;162.3000000;56195281
20101015;0;162.3500000;163.1200000;160.6300000;161.0000000;44072759
20101018;0;160.2400000;163.6000000;159.7200000;163.4000000;51360780
20101019;0;163.3900000;164.6700000;161.5200000;162.2700000;57126626
20101020;0;161.4700000;162.8700000;160.5300000;161.9000000;39951196
20101021;0;162.1100000;165.9800000;161.0600000;165.8000000;76097438
20101022;0;165.3000000;169.7000000;164.5600000;168.4900000;80826770
20101025;0;170.0100000;171.4000000;169.2100000;169.6200000;76302827
20101026;0;169.5500000;169.9700000;167.3500000;168.4500000;50388722
20101027;0;168.1500000;168.5000000;167.0000000;167.0200000;42794681
20101028;0;167.7100000;169.5000000;166.5000000;167.1700000;46129940
20101029;0;166.8200000;170.4700000;166.5600000;168.8900000;50896413
20101101;0;169.9900000;171.4000000;169.4000000;169.8900000;46087533
20101102;0;169.9300000;170.5000000;168.9500000;170.1600000;28573798
20101103;0;170.2600000;171.0000000;169.5600000;170.1900000;33887892
20101108;0;174.3800000;175.3500000;173.6000000;174.2000000;62888228
20101109;0;174.0200000;177.4400000;174.0200000;176.1000000;70927999
20101110;0;175.0400000;175.5100000;173.1000000;174.4700000;54807302
20101111;0;175.3900000;175.7400000;172.3600000;172.6000000;42875766
20101112;0;170.9900000;172.8000000;169.9000000;171.8800000;46123354
20101113;0;171.1800000;171.9100000;170.6200000;171.6900000;13316997
20101115;0;172.0000000;173.2000000;170.5700000;171.7900000;35088226
20101116;0;170.8200000;170.8500000;168.4800000;169.5700000;37314860
20101117;0;168.4500000;170.1900000;167.6600000;168.8100000;40258848
20101118;0;169.5700000;170.7000000;169.2000000;170.7000000;33926359
20101119;0;170.6900000;172.3000000;169.2300000;172.2000000;43812677
20101122;0;172.9800000;174.0900000;169.5200000;169.7100000;56322495
20101123;0;168.9700000;169.5000000;166.9000000;167.7000000;47873576
20101124;0;168.2000000;170.5000000;165.6000000;170.3200000;65358337
20101125;0;170.5000000;173.7800000;169.6000000;172.6000000;62109192
20101126;0;171.8300000;175.1000000;171.7100000;174.4900000;76524288
20101129;0;175.5000000;176.3700000;172.2000000;173.0300000;55407889
20101130;0;173.6600000;175.0000000;172.2700000;174.2000000;46094132
20101201;0;174.7000000;183.0000000;174.5500000;182.4900000;148081682
20101202;0;184.0500000;189.7400000;182.7200000;189.2000000;170181764
20101203;0;189.2000000;193.3000000;187.8500000;190.7000000;159431094
20101206;0;191.1100000;194.5500000;191.1100000;194.3000000;94455773
20101207;0;194.9900000;196.3000000;191.7500000;192.9500000;102870484
20101208;0;191.3500000;193.6000000;189.7100000;190.9000000;72268870
20101209;0;192.8500000;193.4900000;191.1000000;192.8300000;55623604
20101210;0;192.8300000;194.1500000;191.3100000;192.8700000;49300524
20101213;0;194.1000000;196.5000000;193.8000000;195.8000000;63397521
20101214;0;195.0400000;197.7500000;194.0900000;197.2000000;62753629
20101215;0;196.5600000;198.1500000;193.5000000;195.5600000;74594996
20101216;0;194.6600000;195.2600000;192.6000000;193.4300000;51025469
20101217;0;194.0000000;196.5000000;193.4300000;194.1100000;61446994
20101220;0;193.8400000;194.9000000;192.8500000;194.0300000;32299486
20101221;0;195.2500000;196.1100000;194.4900000;195.5200000;29012272
20101222;0;196.2100000;197.8400000;195.9000000;197.0000000;42184311
20101223;0;197.1100000;197.1700000;195.0700000;196.0100000;32028477
20101224;0;196.3900000;196.5500000;194.5100000;195.3200000;16880249
20101227;0;195.0800000;195.8000000;194.0900000;194.9000000;17073821
20101228;0;195.1900000;195.3200000;194.1100000;194.4100000;17412509
20101229;0;194.7100000;195.2000000;191.5200000;192.5000000;24168621
20101230;0;192.5200000;193.9800000;191.7000000;193.5000000;20577619
20110111;0;193.9200000;194.4000000;191.9800000;194.1500000;32734445
20110112;0;194.9800000;200.9500000;194.3200000;200.6400000;69727226
20110113;0;200.6500000;202.8500000;196.5100000;197.4000000;74213300
20110114;0;196.8900000;198.8400000;194.1200000;195.9200000;67338242
20110117;0;195.9900000;199.9500000;195.3500000;198.7000000;52545140
20110118;0;199.0000000;201.3500000;196.5000000;198.8000000;78888491
20110119;0;199.6400000;200.5500000;197.5500000;198.1200000;57791074
20110120;0;196.5300000;196.6900000;193.2400000;194.2000000;65724818
20110121;0;194.6800000;195.1800000;191.8100000;192.7100000;74665628
20110124;0;193.5700000;193.6000000;187.2600000;189.0500000;70597589
20110125;0;190.4200000;192.4400000;188.8800000;190.0000000;57640202
20110126;0;190.8000000;197.5000000;190.7700000;197.1400000;89885588
20110127;0;197.8800000;202.0000000;195.7300000;201.3000000;126860884
20110128;0;200.5300000;202.2400000;199.0300000;199.7000000;77685896
20110131;0;198.4800000;198.7000000;195.8300000;196.9800000;50887125
20110201;0;198.4300000;205.0000000;197.8000000;204.9100000;87925574
20110202;0;205.5000000;211.2400000;205.4000000;209.5100000;140814431
20110203;0;210.4200000;212.9000000;206.3000000;207.0300000;90014503
20110204;0;208.3000000;213.7500000;207.7000000;213.3000000;112591143
20110207;0;213.9000000;215.2000000;210.7500000;213.6000000;67542008
20110208;0;213.2000000;216.6500000;210.2800000;210.4000000;116194137
20110209;0;211.5400000;215.4500000;209.6900000;215.1500000;86628289
20110210;0;214.0300000;214.8700000;208.0100000;208.2200000;87342082
20110211;0;208.3100000;210.3000000;205.2200000;208.5000000;80493458
20110214;0;210.0100000;211.4800000;203.5000000;203.5100000;71882630
20110215;0;203.7100000;205.2000000;199.3300000;199.5000000;84116617
20110216;0;200.0200000;200.9000000;196.0700000;199.4000000;104428611
20110217;0;200.5200000;201.1300000;195.2200000;195.4500000;68943114
20110218;0;196.2800000;197.2700000;194.1200000;195.5000000;67867279
20110221;0;196.2900000;199.3600000;194.8500000;198.9200000;54732567
20110222;0;197.5000000;198.4500000;195.5200000;197.8000000;56384196
20110224;0;199.8000000;209.3000000;199.2700000;208.0500000;147395444
20110225;0;208.9000000;211.2500000;205.1100000;209.3000000;92056064
20110228;0;210.2900000;212.7500000;207.2500000;210.7100000;67884559
20110301;0;212.3700000;214.9000000;208.2500000;209.4800000;99433930
20110302;0;208.3000000;212.1500000;207.8800000;212.0000000;65704160
20110303;0;212.6200000;215.3000000;212.6000000;213.5400000;84652840
20110304;0;214.2400000;214.8800000;212.1200000;212.9000000;49119910
20110305;0;213.0800000;214.3900000;212.8000000;214.1200000;17906080
20110309;0;214.3900000;216.1200000;212.0600000;214.7700000;56843450
20110310;0;213.5500000;214.4400000;207.6700000;207.9500000;66812850
20110311;0;205.9000000;209.8800000;204.0000000;209.1000000;77281830
20110314;0;208.0900000;217.2800000;207.9100000;216.2500000;134332220
20110315;0;212.9900000;217.6500000;210.2800000;217.5000000;159041750
20110316;0;219.3400000;224.1500000;218.5200000;221.8100000;165679720
20110317;0;221.6500000;225.8400000;221.4500000;224.9100000;109912800
20110318;0;226.5300000;226.8900000;221.6500000;224.1000000;76465280
20110321;0;225.0200000;226.1500000;221.7500000;222.3600000;54644880
20110322;0;222.6700000;223.3500000;219.5300000;220.3200000;53503650
20110323;0;219.6100000;223.7000000;219.2000000;223.5000000;61392750
20110324;0;223.8900000;225.1000000;221.3500000;224.3000000;84739210
20110325;0;224.8700000;225.1900000;222.3600000;222.8100000;54964450
20110328;0;223.0100000;225.7200000;222.8900000;225.5000000;54259690
20110329;0;225.9000000;226.1700000;222.5100000;224.0100000;59590940
20110330;0;225.5100000;229.5000000;225.3700000;229.3200000;79777480
20110331;0;229.3800000;230.4400000;228.3000000;229.0900000;70108740
20110401;0;229.1000000;235.4000000;228.0600000;235.1000000;77619810
20110404;0;235.9800000;240.7500000;235.1700000;237.7000000;101744410
20110405;0;238.4600000;239.3000000;235.5500000;238.7200000;71036250
20110406;0;239.0900000;241.9500000;237.0100000;239.4000000;70836160
20110407;0;238.3000000;240.2300000;236.5400000;238.0000000;63420600
20110408;0;239.6700000;243.7000000;239.1200000;243.2000000;75461620
20110411;0;243.5100000;247.4700000;241.7700000;244.0000000;93008010
20110412;0;240.7000000;241.4900000;234.4600000;235.5700000;101913150
20110413;0;236.1700000;237.2900000;232.7700000;235.0700000;87416010
20110414;0;234.6400000;234.6700000;226.9000000;228.8700000;80224520
20110415;0;228.6300000;231.7800000;227.1400000;227.6000000;80757900
20110418;0;227.7000000;228.9000000;217.0000000;218.9100000;90891410
20110419;0;221.2200000;225.8000000;220.7000000;225.6900000;73437740
20110420;0;227.4000000;231.2900000;227.0500000;230.5100000;73440720
20110421;0;233.1100000;235.0000000;231.5900000;235.0000000;76105300
20110422;0;235.3500000;237.2700000;235.0000000;236.8900000;27708770
20110425;0;238.0300000;239.7700000;233.5500000;233.9000000;60932270
20110426;0;232.7300000;235.2800000;228.7000000;232.1400000;69203150
20110427;0;234.2500000;234.8500000;229.1000000;231.9000000;63618580
20110428;0;235.0100000;235.6000000;229.6300000;231.9000000;63313250
20110429;0;230.7400000;232.6900000;228.1500000;231.7800000;37402850
20110503;0;231.0200000;232.0000000;220.8900000;221.6400000;64528250
20110504;0;222.1000000;223.0000000;211.1200000;212.4400000;113979210
20110505;0;213.6100000;215.4500000;205.1200000;208.8000000;109274770
20110506;0;206.3200000;213.0500000;204.7000000;211.6800000;110261810
20110510;0;210.6800000;215.6700000;210.1300000;214.0000000;72594000
20110511;0;215.2700000;217.1900000;209.0200000;210.0000000;69701490
20110512;0;208.2100000;208.4800000;201.2500000;203.1200000;87211980
20110513;0;204.0100000;204.8700000;200.6200000;201.0800000;67509790
20110516;0;199.2800000;202.0000000;196.3800000;198.4900000;80073440
20110517;0;198.6100000;200.4900000;196.0000000;198.5000000;61193010
20110518;0;200.9000000;203.0000000;199.0000000;202.8500000;59667360
20110519;0;203.3000000;206.1600000;200.5700000;201.3600000;80181340
20110520;0;202.0000000;203.8000000;195.6000000;196.9000000;74753650
20110523;0;194.9900000;195.3700000;190.0500000;190.3000000;72338120
20110524;0;191.3400000;195.9500000;191.3000000;195.5000000;64612870
20110525;0;193.4400000;196.9900000;192.5000000;196.7700000;69555810
20110526;0;198.1700000;199.2400000;194.2000000;195.0000000;77171420
20110527;0;196.6900000;202.5000000;195.7700000;201.8200000;83415690
20110530;0;201.8000000;204.4000000;201.4700000;203.8900000;32136910
20110531;0;205.2200000;207.7500000;203.9500000;204.0200000;65101970
20110601;0;205.4200000;206.6000000;203.1300000;203.4800000;62583320
20110602;0;200.6700000;202.3000000;198.5600000;201.6800000;74500160
20110603;0;201.4000000;203.0000000;195.1100000;196.5500000;82865600
20110606;0;196.5000000;197.4100000;194.0700000;195.9700000;53736200
20110607;0;195.5700000;204.9000000;195.1500000;204.6700000;91268730
20110608;0;204.0000000;208.7500000;202.1000000;207.1100000;86341060
20110609;0;207.6600000;212.4900000;206.1800000;211.9200000;90296030
20110610;0;211.0000000;211.3800000;207.3000000;209.2100000;73626670
20110614;0;210.6000000;211.2500000;207.3700000;208.2400000;48615700
20110615;0;208.3700000;210.4900000;205.6000000;206.0000000;67304760
20110616;0;203.5700000;205.4900000;201.6500000;204.6000000;70556820
20110617;0;203.4900000;203.9500000;198.1800000;200.8000000;82459700
20110620;0;199.2900000;200.7700000;197.8000000;199.0000000;47818710
20110621;0;200.6700000;202.1900000;199.7800000;200.9500000;41605190
20110622;0;201.5500000;202.8700000;198.5000000;202.5400000;56933770
20110623;0;200.7600000;201.6700000;195.9000000;195.9500000;76354160
20110624;0;200.0000000;201.3700000;198.4400000;199.2200000;74379840
20110627;0;198.5100000;199.8400000;195.6000000;196.2900000;61111400
20110628;0;197.4500000;199.0500000;195.8000000;199.0500000;63838180
20110629;0;199.7700000;202.3900000;199.2500000;201.5100000;64539330
20110630;0;202.2200000;204.5700000;201.6000000;203.8700000;52947800
20110701;0;203.5600000;206.3100000;202.0800000;205.0000000;57651460
20110704;0;205.9000000;205.9400000;204.0000000;205.2400000;29394920
20110705;0;204.4400000;205.0200000;202.3500000;203.6000000;43552960
20110706;0;204.1000000;204.4300000;201.2100000;201.5600000;42489750
20110707;0;203.3000000;208.1600000;203.3000000;207.7000000;67508760
20110708;0;207.1100000;208.7800000;203.7000000;205.4400000;65007130
20110711;0;204.3000000;204.7500000;201.5100000;201.9400000;38177210
20110712;0;200.6100000;202.2000000;198.0800000;201.5900000;57917900
20110713;0;202.0600000;203.9800000;199.7400000;202.9500000;54208480
20110714;0;201.7700000;203.0000000;200.0000000;201.0000000;52537400
20110715;0;200.1900000;202.2000000;198.8800000;201.6000000;53930090
20110718;0;201.3600000;202.3000000;197.7900000;197.9500000;41802170
20110719;0;198.9700000;200.3000000;198.5400000;199.9000000;34411850
20110720;0;201.1800000;202.1900000;200.2000000;200.3000000;38675090
20110721;0;200.8200000;203.7700000;198.3000000;203.7000000;66030160
20110722;0;204.3300000;204.9000000;202.0700000;202.7000000;48161410
20110725;0;200.8900000;201.7500000;199.2500000;201.2100000;42976600
20110726;0;201.2100000;202.7900000;200.3600000;201.4000000;40441560
20110727;0;201.6000000;203.0400000;199.7700000;199.8800000;49690220
20110728;0;199.6100000;202.3500000;199.1400000;202.1000000;41875560
20110729;0;200.5100000;201.5400000;198.4000000;199.4400000;44882660
20110801;0;202.5100000;204.6700000;201.5700000;202.0900000;55482910
20110802;0;201.6000000;201.8000000;199.5300000;200.5100000;43999890
20110803;0;198.8000000;198.9000000;192.4700000;193.0000000;75547030
20110804;0;194.5500000;194.9900000;186.8600000;187.0000000;89305020
20110805;0;180.1100000;184.9500000;176.6800000;181.8000000;146960560
20110808;0;175.3100000;179.4500000;169.5000000;169.9000000;108643310
20110809;0;162.8800000;169.9000000;154.0500000;166.7000000;185821920
20110810;0;170.5000000;170.8400000;156.8400000;157.7000000;126407710
20110811;0;161.5400000;165.5800000;153.1100000;164.9900000;163266030
20110812;0;166.3900000;170.6500000;162.2100000;169.5000000;120148770
20110815;0;171.6000000;174.8000000;170.8500000;174.4100000;64257400
20110816;0;172.4700000;172.4900000;168.7300000;171.1000000;73596450
20110817;0;171.6600000;176.4300000;169.4200000;175.5000000;65130520
20110818;0;172.9400000;173.7900000;166.1000000;169.6500000;75157020
20110819;0;166.2500000;170.5000000;161.5100000;169.5600000;107512170
20110822;0;166.9000000;169.9000000;165.3900000;168.9500000;74827020
20110823;0;170.3500000;171.2800000;167.3700000;169.1200000;67750770
20110824;0;170.6400000;174.2900000;169.0000000;173.5000000;72353580
20110825;0;173.7100000;175.4300000;170.1000000;170.7800000;65393810
20110826;0;171.8000000;173.0000000;168.8500000;172.8000000;67854880
20110829;0;174.8000000;178.0600000;174.3300000;177.7300000;46962280
20110830;0;178.2500000;179.1500000;175.9200000;177.1800000;59189960
20110831;0;178.2400000;179.4000000;176.2700000;178.0800000;63838170
20110901;0;177.8900000;178.7900000;174.1700000;177.3500000;65931270
20110902;0;175.1200000;176.3000000;170.6500000;171.0000000;61358900
20110905;0;169.2500000;170.6700000;167.0800000;169.6100000;52690870
20110906;0;167.9200000;171.5200000;167.4300000;167.9400000;61043810
20110907;0;171.0300000;174.4500000;170.7100000;174.0100000;59394390
20110908;0;174.3700000;175.9800000;172.5100000;175.0000000;53412290
20110909;0;174.1100000;174.2000000;168.2900000;168.7900000;65408740
20110912;0;166.1400000;166.8800000;162.3600000;165.5000000;69679240
20110913;0;167.0400000;167.9000000;162.0200000;164.1100000;75898900
20110914;0;163.0000000;167.7300000;162.1700000;165.8800000;61814400
20110915;0;168.1600000;170.0500000;165.8000000;166.0000000;94583460
20110916;0;167.7300000;167.9200000;163.3600000;164.5000000;53891620
20110919;0;163.4000000;165.7400000;162.5000000;163.4000000;49897500
20110920;0;163.2900000;166.8500000;163.2900000;166.2300000;51581660
20110921;0;165.8000000;167.2500000;164.2200000;164.4500000;42107380
20110922;0;161.5000000;161.6700000;152.3200000;152.6600000;104196030
20110923;0;151.1000000;153.3300000;145.5000000;151.2500000;144283790
20110926;0;148.7000000;156.6400000;146.3300000;154.5000000;97034010
20110927;0;157.9700000;158.9500000;156.0000000;157.0000000;57169050
20110928;0;155.4200000;156.2900000;153.8000000;155.0200000;63982310
20110929;0;153.5800000;160.2000000;152.5500000;158.8100000;64167040
20110930;0;158.1100000;158.7800000;151.8100000;155.9000000;83246500
20111003;0;152.4400000;154.8300000;150.1800000;153.5200000;61703100
20111004;0;151.9200000;155.1800000;142.3000000;144.5900000;94141260
20111005;0;148.1100000;148.4000000;139.4000000;142.7100000;82530220
20111006;0;144.8500000;151.4000000;144.6500000;150.2300000;86337190
20111007;0;152.2300000;153.1400000;149.4500000;151.0000000;75451470
20111010;0;151.9700000;154.9500000;149.1200000;154.2000000;57742480
20111011;0;154.8800000;155.2000000;150.8200000;153.0000000;67553640
20111012;0;152.5000000;161.7000000;152.2300000;161.2500000;88782510
20111013;0;160.5600000;164.5200000;156.8000000;158.0700000;95771050
20111014;0;159.5100000;163.8000000;158.2400000;162.8600000;78587590
20111017;0;164.3200000;168.3600000;158.9600000;160.3700000;100347870
20111018;0;158.3200000;163.7900000;157.0900000;161.9000000;80512700
20111019;0;163.0100000;164.7400000;160.0800000;163.1800000;77579760
20111020;0;160.8400000;164.5000000;159.8500000;162.6000000;58300150
20111021;0;163.3000000;166.2000000;161.2200000;166.0100000;49821360
